episod,score,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
376,10777.4782212,-3.48068403911,-0.701745227438,0.0,5.68762329865,0.126835528023,0.0,-5.39362239684,-0.974690263795,-14.2633286822,24.7534567261,-4.99500032908,0.0,18.5268538464,0.4467625699,476.773983423,899.882979791
377,10732.1023729,-0.34463347097,-0.0397996825758,0.0,0.237628395185,3.46013018425,0.0,2.3168070622,-0.265521645538,-14.7376767278,20.9782587009,-7.10975508659,0.0,100.123627809,1.93997767585,759.82315036,898.78703094
378,10670.7295856,-4.6620512441,-0.210106392367,0.0,1.55039691114,5.44133878595,0.0,-4.9374925284,-0.383865317044,-13.4608429972,21.6136403574,-4.93987897113,0.0,3.00441590737,0.673999940246,644.054350711,900.059426115
379,11009.3736112,-2.73559701954,0.293031697916,0.0,5.04382711619,1.11277590961,0.0,-3.5542832549,0.262297200805,-14.7621330248,23.289637726,-4.93654979585,0.0,22.2421623392,0.630876279192,553.944419068,899.501777689
380,10827.2556265,-2.11303031811,0.330378559317,0.0,4.45776015028,0.545576296188,0.0,-3.32752360785,0.592370550905,-14.5231556072,24.0021583021,-5.39857395047,0.0,38.3864521425,0.755007761009,562.187260859,898.347420488
381,10328.9275291,-0.569078812155,0.342301553065,0.0,3.75976853418,3.43650914868,0.0,1.56721373354,-0.313229948073,-13.9509837533,21.2993700867,-7.69460799493,0.0,193.428880648,7.859015876,699.715594516,896.841746848
382,10991.6717568,-3.06424854419,0.61768357624,0.0,4.36536675105,5.43634173723,0.0,-4.29706566161,0.905546635997,-14.1359073922,20.2966271356,-7.70024060133,0.0,29.0268474074,0.367726006218,834.190459569,900.449439938
383,10454.1379754,-2.12335939556,1.34896224603,0.0,2.31538078821,5.61312716482,0.0,-2.62434418598,1.1492938375,-13.7659274613,23.8820510317,-5.93100513329,0.0,52.8797686292,-0.249939412402,578.427924601,900.573726374
384,10664.1645762,-5.62029923889,1.15679016276,0.0,4.88971298704,0.498641484986,0.0,-7.02328504418,1.0220304391,-14.1371328095,23.9261942292,-4.73375128565,0.0,35.9930800789,0.149977252035,608.055412443,900.401663473
385,10929.4937864,-4.66259809984,1.43249694345,0.0,4.48966483803,0.536498751946,0.0,-5.98775681903,1.3863167008,-14.3982534683,23.0902562774,-4.76645866093,0.0,46.8974532133,0.0467562045905,642.261149086,899.58751103
386,10713.1848036,-5.6393907304,1.10026097275,0.0,4.88001858349,0.571745072391,0.0,-7.28474628644,0.890923388533,-14.1633396023,22.7102995871,-4.55525897995,0.0,35.7803992669,0.276286169371,668.985034483,900.040885556
387,10616.8378874,-3.3538931836,2.44604361689,0.0,5.2867005238,5.80827295879,0.0,-4.10268939716,1.77220768937,-14.4691354986,25.3245358923,-5.38748407128,0.0,93.9199961017,0.19957515884,427.881872623,899.558596314
388,10699.5931787,-3.65724249612,2.36368750552,0.0,5.29535908472,6.27419033589,0.0,-4.94508065743,1.65484989968,-14.4407472229,24.235436743,-5.02745517836,0.0,22.9677500245,0.210172608227,517.673197126,899.414082815
389,10364.2207834,3.66991167438,0.810769021833,0.0,1.65945186171,4.50948137105,0.0,5.5739253362,0.637732123954,-14.3711770266,14.9160950449,-10.0137235465,0.0,32.3903719785,-0.0996164610251,883.573043382,900.12794585
390,10571.0673809,3.25158488159,0.798177225931,0.0,0.926458894694,5.20002375873,0.0,3.28164935988,-0.82896508551,-14.3256787739,17.4914189868,-11.0349536821,0.0,58.7063896021,0.00660280797848,894.36370148,900.108101173
391,10812.4160897,-7.25736508538,1.43002998995,0.0,0.804141604699,2.54635162646,0.0,-4.19348821045,1.56006421286,-14.8052027174,22.2609629307,-4.40278857851,0.0,2.11838472651,-0.525193089997,587.900197613,900.086843147
392,10743.0566786,-3.73245746717,1.0557816686,0.0,1.40405464822,3.49248941971,0.0,0.45196382083,0.93007202253,-15.1090042199,21.901505727,-5.57402238535,0.0,11.7043368883,0.586082352732,595.533279315,899.770172549
393,10562.411762,-2.47857874164,1.10341712402,0.0,1.29549659499,6.2090532253,0.0,-3.7267426431,0.483261588588,-13.9913469469,23.0877148825,-5.48704980937,0.0,10.7830683737,0.430201564793,584.531888151,899.500870701
394,10404.9822109,-5.7680588968,1.32336675298,0.0,4.08373493694,2.480961247,0.0,-3.6130669582,0.973670944742,-14.1069284678,19.8984852592,-4.60003512746,0.0,33.0277548262,-0.419530872492,756.761907088,900.370012011
395,10268.9196796,-6.65036251383,1.06406855462,0.0,6.20604400727,1.82347523229,0.0,-5.19304720379,1.11245919697,-13.8826545725,21.5422656612,-4.34219730993,0.0,3.16710038818,-0.43386784575,620.842618914,900.389523193
396,10249.372789,-6.1237246189,0.415772050142,0.0,5.94522178201,1.08697829382,0.0,-6.96862972395,0.0516251600937,-13.9656796767,21.8744954271,-4.14771996795,0.0,5.6551395026,-0.136207171392,627.171987055,900.307169912
397,10391.8281197,-5.89613609289,0.186175765183,0.0,6.01740523815,0.48695247548,0.0,-7.3472930912,-0.441948094671,-14.0402204443,21.8723112953,-4.21486527043,0.0,5.82680447758,0.652510309347,628.063315536,899.956868276
398,10374.431373,-3.57207385617,1.82550271859,0.0,2.40890237762,1.75272651188,0.0,-2.52975541729,1.50722524432,-14.4744152462,22.8204585273,-4.97382042488,0.0,25.4232192038,-0.54694260118,566.879697295,899.919204584
399,10599.9611082,-1.49329258663,1.53508114817,0.0,0.929790140927,4.56522213724,0.0,0.556811719821,0.999487049093,-14.2933178491,17.7803931434,-7.09918374077,0.0,12.8535542417,-0.025800029455,797.799586766,899.546772987
400,10435.1822218,-6.75616441991,1.33770405833,0.0,5.1361330988,0.275067675135,0.0,-8.36983182543,0.738917972474,-14.2579865179,21.0112260709,-4.1412042737,0.0,7.87849718571,-0.50241265588,639.99990148,900.740343574
401,11028.4948642,-3.16571213727,0.736023713783,0.0,0.0763174901632,5.06712213437,0.0,-1.41740191037,0.816195227778,-14.7449771097,16.6909991536,-4.80483781405,0.0,10.2384879968,-0.132448778602,858.867237245,900.802313856
402,10513.1237115,-3.21825744544,0.711654710049,0.0,5.18160365979,4.10832701768,0.0,0.836285242694,0.334823969298,-13.8965412693,18.0505158595,-5.13285495999,0.0,15.2548530968,-0.230166567126,806.280402832,900.402691811
403,10699.1384311,-2.58139615099,0.833588764132,0.0,5.4428216045,4.02951125074,0.0,1.62395322889,0.437367912222,-14.1354908849,17.3785661009,-5.04072014156,0.0,15.1148818624,-0.307833690723,831.224926048,900.462129545
404,11056.356849,-8.0898480717,0.464993215669,0.0,0.708386094969,0.356180295886,0.0,-10.5118561966,-0.429980751692,-13.5897223755,16.243937011,-3.71284247491,0.0,-0.303622638605,-0.0375802972634,782.044656585,899.480570824
405,10789.3200919,-5.53759288676,0.431205449621,0.0,0.162501098049,4.33955199702,0.0,-0.662155054652,0.367399367769,-14.2435986049,14.7203277698,-4.09658138052,0.0,1.00311114267,0.146735470102,843.026564536,900.071977688
406,10452.6875556,1.41371954394,0.815188459857,0.0,3.50547329939,2.58338957056,0.0,3.85872543782,0.669711414745,-13.9650420925,16.6224973696,-8.00237826712,0.0,13.3324392405,0.824106004597,856.480383817,900.437545639
407,10486.1031692,-0.60877297312,0.723984292209,0.0,3.0162040142,1.14324931261,0.0,-3.7170738222,0.417560230058,-13.5537781274,20.0553618458,-6.67580995451,0.0,95.2716237159,10.3360461593,660.805488502,878.097702971
408,10993.7239814,4.57405259762,0.769846950743,0.0,4.43925555547,1.79301164353,0.0,3.60142501359,0.799365763269,-14.5198087285,11.7236226937,-8.08023387384,0.0,8.21949494492,0.69405420381,899.119430425,899.53645596
409,10523.0201312,1.05913000725,0.346306964807,0.0,1.98945240923,1.2117777172,0.0,-0.872738645577,0.23797238882,-13.6666354916,20.201183761,-7.92218390446,0.0,162.455127878,6.79787359284,654.366589332,892.722490469
410,11152.4251643,2.65417570048,0.15669327198,0.0,5.00258373642,6.08515451091,0.0,-0.333542790854,-0.444023913079,-15.1683218202,14.328768928,-8.58639396243,0.0,38.2791996209,11.729929909,870.610455594,894.430807329
411,11075.1760726,1.83299413838,0.204828056625,0.0,2.81700925239,5.23276662609,0.0,2.66135128037,0.794614665507,-14.5741592135,12.5714533523,-9.43769702006,0.0,9.7534276285,0.480963848259,898.727971247,899.497144447
412,10790.5315472,4.3898548284,0.182987400828,0.0,3.96964854441,1.35430849333,0.0,2.17789520732,0.263668651648,-14.1403491216,12.6407144094,-8.0714761058,0.0,31.1762935247,3.77819701761,892.404539239,898.998223276
413,10794.3750345,-2.04781986156,-0.160380827464,0.0,1.51002945693,0.304816023577,0.0,-4.30228809586,-0.345711518862,-13.8522939493,18.4508580109,-5.02840271143,0.0,4.5294860502,-0.191838866135,758.905063909,900.304863548
414,10820.2642162,-6.61907032647,-0.711451791865,0.0,4.89800939821,4.75645347254,0.0,-2.92363923563,-0.255462880508,-14.5520720451,11.1131572393,-3.88111981058,0.0,0.371541161112,0.126440220055,892.506811299,899.728438123
415,11233.7452732,2.77026080586,-0.00310977612459,0.0,3.10950166015,1.00089968575,0.0,0.836229597492,0.7278239692,-14.7149981574,13.1960715782,-7.08491505386,0.0,59.3639052163,2.74250239887,872.701197443,899.103964291
416,10815.201792,2.04665484007,-1.14111875149,0.0,3.21099797752,5.64715003791,0.0,-1.46682059077,-0.751371093889,-12.8118200277,14.4022020188,-7.57931251504,0.0,114.276193566,63.2999897561,805.0138322,848.957109564
417,10644.9516109,2.46993947769,-0.899444453882,0.0,1.95337228132,2.97425799047,0.0,3.82587063947,-1.6455505982,-14.4017767294,12.3659381905,-8.07787094967,0.0,26.5247505269,0.416078578435,890.792265731,900.311079907
418,10483.7439171,7.68511868865,0.695276503114,0.0,0.529547180395,4.19169200022,0.0,12.2203031984,1.1394028654,-14.4786874143,9.94683364701,-8.62135313692,0.0,0.508863827328,-0.186184748346,900.366617409,900.054806549
419,10618.248416,3.23155330704,-0.31429093428,0.0,1.57826424575,2.17963980739,0.0,5.43820448984,0.461798847801,-15.1026866613,12.9722735934,-7.1749297517,0.0,6.04619719968,0.368640903507,894.222483881,899.637356575
420,10534.4037013,-5.43239309172,-0.462767184688,0.0,6.25795942504,0.319755416286,0.0,-8.2397117719,-0.703681090503,-13.7987580439,15.384068591,-3.98948822793,0.0,2.14367354707,-0.284061481727,837.57715947,900.046560094
421,11230.433054,1.19457408868,-0.879554868003,0.0,4.26710839728,6.28031195753,0.0,-1.15248172222,0.06421914122,-14.5631485228,12.4365894857,-6.25662324366,0.0,46.8961425609,36.8202321199,858.238036493,839.295390621
422,10726.5405044,-4.54590163589,-0.421845034988,0.0,5.41509512845,6.22385251353,0.0,-6.81103262145,-0.403414894752,-14.4123725238,15.692876557,-4.12303812215,0.0,4.91290434872,0.369912046708,825.812968416,900.490749165
423,11083.4390331,-3.68524296539,-0.680052344085,0.0,4.20935760802,0.723621546918,0.0,-6.26255784101,-0.0408038135505,-14.6595775584,14.0065376261,-4.03043216819,0.0,6.18658968468,0.487373058844,849.506605852,900.487549656
424,10592.290197,-7.70006170171,-1.23910963386,0.0,4.01625605922,2.40619594518,0.0,-4.23515129596,-1.82331422228,-13.5353268403,10.0588299783,-3.85254018704,0.0,0.188425536804,-0.0528749506909,894.60504412,900.06583514
425,10618.5944246,-5.70478584681,-0.923506391617,0.0,3.92159667301,0.481463696686,0.0,-8.75503622401,-0.059834899032,-13.8640756506,14.1017493429,-3.95576889723,0.0,6.74186012006,0.213650466564,872.923020735,899.870936431
426,10681.8994674,-2.48561440216,-1.17147140433,0.0,0.405641405744,4.46960222678,0.0,0.905415729717,-0.514816736315,-14.3861318181,12.6501692139,-5.52791334211,0.0,1.24969823039,0.411195376361,890.532800801,900.053176593
427,10846.2670066,-6.5466386641,-1.08425192529,0.0,3.49034341536,0.105229887947,0.0,-9.61388217504,0.173646483047,-14.0026706749,12.6095578443,-3.74187036053,0.0,4.35295339795,-0.663179385016,887.123914309,899.667156285
428,10397.0412335,-5.29166196535,-0.547205811078,0.0,0.727838477616,0.887608670194,0.0,-8.37126029015,-0.769787585201,-13.636906334,13.5096692382,-4.03447252646,0.0,-0.0194902669945,-0.55709588124,856.65031542,899.915225291
429,11036.4603837,6.80213080561,-0.330229953998,0.0,2.15610961497,1.19372421741,0.0,4.61550607162,0.545017212032,-14.9884733591,9.75776807982,-7.20548870892,0.0,10.1420946175,0.109568305214,899.218013031,900.145152516
430,10835.5434112,6.81951779936,-0.241485006024,0.0,5.0046864704,6.13420121775,0.0,5.07406280691,-1.02490330322,-16.5906063865,10.2624336636,-8.81051673484,0.0,4.19289536183,0.291827677723,899.64068706,899.845978911
431,10332.8744611,8.25176231162,-0.545014684985,0.0,3.18127457764,4.46073633635,0.0,12.5831045172,-0.319631414638,-13.0236870894,8.45241565458,-7.76488263117,0.0,0.307779646323,-0.407555286709,900.816291077,899.555463219
432,10689.4917596,7.79455666456,-0.138965978464,0.0,0.865387045412,3.78410433226,0.0,11.3402041525,-0.10865466509,-15.5795840572,8.57142993737,-7.24783874864,0.0,0.371729133603,-0.0246471036877,899.647410313,900.446787235
433,10209.2481699,7.31266909757,-0.14992239182,0.0,0.901068498372,1.54204375313,0.0,3.750896961,0.412122719859,-14.4683491059,10.1899418204,-8.15087673067,0.0,0.402332596082,0.621128424092,900.125340158,900.022579372
434,10206.9087665,7.62485357347,0.261370318148,0.0,0.989072231187,2.09853832664,0.0,6.87680519251,1.26299249627,-14.9999532541,9.9402637354,-8.07192171516,0.0,0.032104029038,-0.0522798098126,900.052831196,900.093286581
435,10826.0674287,8.15360287476,-0.715288278812,0.0,2.45119173292,4.50592671817,0.0,11.5053894467,-0.395799383135,-13.7332685107,8.9868429596,-7.72818276148,0.0,0.648885137278,-0.260219150328,899.612786336,900.268302027
436,10317.0002677,6.93920492894,-0.116582408051,0.0,5.7614876315,1.33231661555,0.0,3.12949837932,-0.388187196515,-14.1066309973,10.4615456654,-8.24197739376,0.0,0.933623327991,0.175137959924,900.233546357,900.270688527
437,10756.0825061,7.37324106765,-0.458473729469,0.0,5.59143435421,3.8124859496,0.0,11.4051675761,0.809953980835,-14.9621890296,8.30525160132,-6.85086831016,0.0,0.252380436608,0.0578286183106,900.41365772,900.02986296
438,10868.4237964,6.73181522547,-0.331457133221,0.0,6.14888447664,2.43376141904,0.0,8.56140891361,1.35015335501,-14.4910872343,9.20177600829,-7.17113681921,0.0,0.360460002638,-0.233266988381,900.08276453,901.079012131
439,10395.067215,2.43957286597,-0.399037778585,0.0,3.94492510388,0.881834325336,0.0,-0.829748256091,-0.0201146577396,-13.9881660845,12.3178594979,-6.56511615088,0.0,31.4437392101,12.4076597611,881.909479415,894.047249334
440,11065.4808088,1.18938367543,-0.512693571216,0.0,5.42490545313,0.548189885799,0.0,-2.51921698274,-1.11393923376,-14.2677810671,10.6923019821,-5.79180719604,0.0,6.61861602105,0.599348578387,894.903107443,899.897434723
441,10841.8336271,2.06225759924,-0.546747796951,0.0,3.53701026645,1.83266603353,0.0,2.08625384209,-0.742880573853,-14.2367545616,11.5492901232,-5.84027626607,0.0,13.5604185023,2.10978108501,894.859015503,899.619705778
442,10488.2458998,0.663351691526,0.0492449302297,0.0,3.37662428606,2.22175730713,0.0,2.17995905106,0.0856015750817,-13.866018944,12.7579184229,-5.63389820743,0.0,46.7709220894,4.87619772068,865.43501253,898.121814601
443,10474.2674341,1.99246876031,-0.950248294132,0.0,4.70143701011,3.47673369291,0.0,4.66119736941,-0.783576904236,-12.5870555009,10.482027419,-6.9452481356,0.0,3.88179355028,0.0266855516765,898.360696168,900.163833343
444,10386.2944401,0.368948484934,-0.0151914875105,0.0,2.92130399727,1.93421310082,0.0,0.723659927659,0.0634432719902,-13.9882455772,13.4558233009,-5.43795833425,0.0,62.7818450612,10.5890228285,841.348285242,895.859603755
445,10893.03498,-0.614405314656,-0.331662011377,0.0,3.24578662054,1.27437787495,0.0,-3.39716871422,-0.0776192143756,-14.0484729544,13.072450261,-4.58149605524,0.0,20.2684329853,3.69130133149,858.308044799,896.343797213
446,10484.4957043,-0.0528144161178,-0.504673141458,0.0,1.50996817054,1.10646609982,0.0,-2.73052372681,-0.720404627933,-13.5869436402,13.7344403081,-5.04882785707,0.0,3.94103899297,0.389218329469,882.571423625,900.17689852
447,10657.7920902,-4.69111851787,-0.235122214023,0.0,3.95168863623,1.53949431366,0.0,-6.35366254863,-0.78939230699,-13.7292677904,10.0074879616,-3.29932559384,0.0,0.611280709466,0.186335190414,887.172153977,900.152739375
448,10545.1988734,-4.67668393951,-0.0359586035883,0.0,3.28747491244,1.69699577594,0.0,-5.49136837368,-0.629495740369,-13.7130999245,9.91237738375,-3.17879296294,0.0,2.44035612146,0.0975318325817,885.804331394,900.726348339
449,10498.5471446,-5.11777952574,-0.111455556005,0.0,3.11363808469,1.57658411239,0.0,-6.33159602261,-0.422035908009,-13.9324047577,10.0940586526,-3.2519669894,0.0,2.01359458118,-0.0816416785788,888.016012983,900.120956615
450,10881.7968038,-5.4688618778,0.244329734283,0.0,2.11354330363,2.07490026719,0.0,-3.51173475442,-0.374308682548,-15.2140128226,8.08624538683,-3.27525709251,0.0,1.9747000649,0.241753145117,895.325364188,900.197991616
451,10968.1115837,-4.97231576528,-0.0164166761685,0.0,2.07964767798,1.52348536037,0.0,-6.3295042943,-0.117182618366,-14.5409322655,9.21610846254,-3.15730040681,0.0,1.9980863399,0.722881955847,893.781131616,900.295922377
452,10816.9919116,-4.90585942713,0.344284834726,0.0,6.19493078061,1.77420720932,0.0,-5.04676509878,0.635361999408,-14.0904223465,8.60194400558,-3.03752787844,0.0,0.0592723650576,-0.44909284246,895.442032908,899.188213828
453,10916.1482486,-3.73070310449,0.0193850367871,0.0,0.679103728982,1.68730795471,0.0,-4.54028786652,0.137896307953,-14.6793740747,9.40815218141,-2.98136739,0.0,-0.153281151635,0.745483793142,895.877193229,899.81292733
454,10135.7658924,-3.97058379228,-0.15087242155,0.0,5.20490763549,1.89479038336,0.0,-3.61799100877,-0.290616464796,-12.6045221589,9.58728143164,-2.94856423445,0.0,0.734538739788,-0.264730224029,887.748039504,900.370106907
455,10714.5515521,-3.4262730073,0.0693487399481,0.0,5.89630971533,1.59117655885,0.0,-5.0666424904,-0.11153220573,-13.680799481,9.85427366094,-2.95144786618,0.0,0.444383384196,0.012748090804,892.125364298,900.062095499
456,10873.4987528,-3.50295768987,0.044525558971,0.0,5.39562648724,1.5226031822,0.0,-5.48410165204,-0.479374859476,-13.9960066961,9.81533906605,-2.98585760162,0.0,0.00592090314608,-0.586274834132,892.830413855,899.669381026
457,10803.9403387,-3.16878135198,-0.14612776626,0.0,4.09445255346,1.72553734847,0.0,-4.0241633987,-0.993531035588,-13.5911429693,9.87248438974,-2.92907655686,0.0,0.858813097232,0.285868262174,888.43577927,900.365558605
458,10791.3522273,-3.1833585615,-0.0306894980599,0.0,3.20672550419,1.71131573902,0.0,-3.89206929194,-0.927389182411,-14.2400377334,9.60156963494,-3.00833560861,0.0,2.21744279802,0.000903111891139,886.791400012,900.409291119
459,10478.1716244,-3.02434562687,-0.0803553775788,0.0,2.0478446903,1.88565123935,0.0,-2.60427534076,-0.674743656752,-14.5850261664,8.96881120175,-2.98336373072,0.0,5.69181847993,-0.0969746568132,881.182619386,899.575547025
460,10639.8394613,-1.61358986165,0.300084041455,0.0,1.82467824244,1.66671169166,0.0,-2.92040070798,0.412688497617,-14.413280629,10.3513545465,-2.88774449961,0.0,17.0860207843,2.0703996599,856.770869814,898.846631524
